slug,name,positions,age,team,games_played,games_started,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
whitede01,Derrick White,SHOOTING GUARD,25,SAN ANTONIO SPURS,68,20,1677,253,552,79,216,180,211,35,188,241,44,59,89,152,765
whiteha01,Hassan Whiteside,CENTER,30,PORTLAND TRAIL BLAZERS,67,61,2008,436,702,4,7,164,239,258,647,78,26,196,120,196,1040
wiggian01,Andrew Wiggins,SMALL FORWARD,24,MINNESOTA TIMBERWOLVES,42,42,1455,351,790,91,275,149,207,48,171,155,29,36,107,101,942
wiggian01,Andrew Wiggins,SMALL FORWARD,24,GOLDEN STATE WARRIORS,12,12,403,86,188,20,59,41,61,18,37,43,16,17,25,26,233
willigr01,Grant Williams,POWER FORWARD,21,BOSTON CELTICS,69,5,1043,87,211,24,96,39,54,59,119,68,30,36,50,163,237
willijo04,Johnathan Williams,POWER FORWARD,24,WASHINGTON WIZARDS,15,6,180,19,34,0,2,7,13,24,40,8,1,8,5,16,45
willike04,Kenrich Williams,POWER FORWARD,25,NEW ORLEANS PELICANS,39,18,832,51,147,25,97,9,26,51,135,57,27,21,22,88,136
willilo02,Lou Williams,POINT GUARD,33,LOS ANGELES CLIPPERS,65,8,1864,391,936,111,315,292,339,31,170,365,43,12,182,80,1185
willima02,Marvin Williams,POWER FORWARD,33,CHARLOTTE HORNETS,41,1,808,94,210,44,117,43,50,15,94,41,26,22,25,71,275
willima02,Marvin Williams,POWER FORWARD,33,MILWAUKEE BUCKS,17,0,321,25,57,12,39,6,7,15,59,19,10,8,8,32,68
williro04,Robert Williams,CENTER,22,BOSTON CELTICS,29,1,388,64,88,0,0,22,34,40,88,27,22,35,21,51,150
willini01,Nigel Williams-Goss,POINT GUARD,25,UTAH JAZZ,10,0,50,5,16,2,7,2,2,2,4,6,3,1,3,6,14
willizi01,Zion Williamson,POWER FORWARD,19,NEW ORLEANS PELICANS,24,24,668,210,360,6,14,114,178,64,86,50,16,9,59,42,540
wilsodj01,D.J. Wilson,POWER FORWARD,23,MILWAUKEE BUCKS,37,1,363,52,132,18,73,11,18,12,80,25,3,5,19,33,133
winslju01,Justise Winslow,SHOOTING GUARD,23,MIAMI HEAT,11,5,352,50,129,6,27,18,27,16,57,44,7,5,24,38,124
woodch01,Christian Wood,POWER FORWARD,24,DETROIT PISTONS,62,12,1325,288,508,54,140,180,242,104,286,60,34,54,84,98,810
wrighde01,Delon Wright,POINT GUARD,27,DALLAS MAVERICKS,73,5,1570,190,411,47,127,77,100,70,210,244,85,22,73,93,504
wrighju02,Justin Wright-Foreman,POINT GUARD,22,UTAH JAZZ,4,0,45,7,20,2,10,3,4,0,5,7,2,0,3,5,19
youngth01,Thaddeus Young,POWER FORWARD,31,CHICAGO BULLS,64,16,1591,269,601,79,222,42,72,94,221,117,92,23,102,134,659
youngtr01,Trae Young,POINT GUARD,21,ATLANTA HAWKS,60,60,2120,546,1249,205,568,481,559,32,223,560,65,8,289,104,1778
zelleco01,Cody Zeller,CENTER,27,CHARLOTTE HORNETS,58,39,1341,251,479,18,75,122,179,160,251,88,40,25,75,140,642
zellety01,Tyler Zeller,CENTER,30,SAN ANTONIO SPURS,2,0,4,1,4,0,0,0,0,3,1,0,0,0,0,0,2
zizican01,Ante Žižić,CENTER,23,CLEVELAND CAVALIERS,22,0,221,41,72,0,0,14,19,18,48,6,7,5,10,27,96
zubaciv01,Ivica Zubac,CENTER,22,LOS ANGELES CLIPPERS,72,70,1326,236,385,0,2,124,166,197,346,82,16,66,61,168,596
